day,total,active,derelict,debris,collisions,explosions
0,14041,1421,1825,8447,0,0
5,14041,1421,1825,8447,0,0
10,14040,1420,1825,8447,0,0
15,14040,1420,1825,8447,0,0
20,14039,1420,1825,8446,0,0
25,14039,1420,1825,8446,0,0
30,14039,1420,1825,8446,0,0
35,14039,1420,1825,8446,0,0
40,14038,1420,1825,8446,0,0
45,14037,1420,1825,8445,0,0
50,14035,1418,1826,8444,0,0
55,14035,1418,1826,8443,0,0
60,14032,1418,1826,8443,0,0
65,14032,1418,1826,8443,0,0
70,14032,1418,1826,8443,0,0
75,14032,1418,1826,8443,0,0
80,14032,1418,1826,8443,0,0
85,14030,1418,1826,8442,0,0
90,14030,1418,1825,8442,0,0
95,14028,1418,1825,8442,0,0
100,14028,1418,1824,8442,0,0
105,14027,1418,1824,8442,0,0
110,14027,1418,1823,8442,0,0
115,14025,1418,1823,8442,0,0
120,14024,1417,1823,8442,0,0
125,14021,1417,1823,8441,0,0
130,14017,1415,1823,8440,0,0
135,14017,1415,1823,8440,0,0
140,14013,1411,1823,8440,0,0
145,14013,1411,1823,8440,0,0
150,14010,1410,1823,8440,0,0
155,14009,1410,1823,8440,0,0
160,14009,1410,1823,8440,0,0
165,14009,1410,1822,8440,0,0
170,14007,1409,1822,8440,0,0
175,14006,1409,1822,8439,0,0
180,14005,1409,1822,8439,0,0
185,14005,1409,1822,8439,0,0
190,14004,1409,1822,8439,0,0
195,14004,1409,1822,8439,0,0
200,14003,1409,1822,8439,0,0
205,14003,1409,1822,8439,0,0
210,13994,1400,1822,8439,0,0
215,13994,1400,1822,8439,0,0
220,13993,1399,1823,8438,0,0
225,13992,1399,1823,8438,0,0
230,13992,1399,1822,8438,0,0
235,13991,1399,1822,8438,0,0
240,13990,1399,1822,8438,0,0
245,13990,1399,1821,8438,0,0
250,13990,1399,1821,8438,0,0
255,13989,1399,1821,8438,0,0
260,13984,1393,1821,8438,0,0
265,13983,1393,1821,8438,0,0
270,13983,1393,1821,8438,0,0
275,13982,1393,1821,8438,0,0
280,13980,1392,1822,8438,0,0
285,13980,1392,1822,8438,0,0
290,13978,1390,1822,8438,0,0
295,13978,1390,1822,8438,0,0
300,13978,1390,1821,8438,0,0
305,13977,1390,1820,8438,0,0
310,13976,1390,1820,8438,0,0
315,13976,1390,1818,8438,0,0
320,13973,1390,1817,8437,0,0
325,13972,1390,1816,8437,0,0
330,13967,1385,1816,8436,0,0
335,13965,1385,1816,8436,0,0
340,13963,1384,1816,8435,0,0
345,13962,1384,1816,8435,0,0
350,13961,1383,1816,8435,0,0
355,13961,1383,1812,8435,0,0
360,13955,1382,1812,8435,0,0
365,13955,1382,1812,8434,0,0
370,13954,1382,1812,8434,0,0
375,13954,1382,1812,8434,0,0
380,13953,1379,1814,8434,0,0
385,13953,1379,1814,8434,0,0
390,13953,1379,1814,8434,0,0
395,13953,1379,1813,8434,0,0
400,13952,1379,1813,8434,0,0
405,13950,1379,1813,8431,0,0
410,13943,1372,1814,8431,0,0
415,13943,1372,1814,8431,0,0
420,13943,1372,1814,8431,0,0
