day,total,active,derelict,debris,collisions,explosions
0,14041,1421,1825,8447,0,0
5,14041,1421,1825,8447,0,0
10,14040,1420,1825,8447,0,0
15,14040,1420,1825,8447,0,0
20,14039,1420,1825,8446,0,0
25,14038,1420,1825,8445,0,0
30,14038,1420,1825,8445,0,0
35,14037,1420,1825,8444,0,0
40,14036,1420,1825,8444,0,0
45,14036,1420,1825,8444,0,0
50,14033,1418,1825,8443,0,0
55,14033,1418,1825,8443,0,0
60,14032,1418,1825,8443,0,0
65,14030,1418,1825,8442,0,0
70,14030,1418,1825,8442,0,0
75,14030,1418,1825,8442,0,0
80,14030,1418,1825,8442,0,0
85,14028,1418,1825,8441,0,0
90,14028,1418,1824,8441,0,0
95,14026,1418,1824,8441,0,0
100,14026,1418,1823,8441,0,0
105,14025,1418,1823,8441,0,0
110,14025,1418,1822,8441,0,0
115,14023,1418,1822,8441,0,0
120,14022,1417,1823,8440,0,0
125,14020,1417,1823,8440,0,0
130,14017,1415,1823,8440,0,0
135,14017,1415,1823,8440,0,0
140,14013,1411,1823,8440,0,0
145,14012,1411,1823,8439,0,0
150,14009,1410,1823,8439,0,0
155,14008,1410,1823,8439,0,0
160,14008,1410,1823,8439,0,0
165,14008,1410,1822,8439,0,0
170,14006,1409,1822,8439,0,0
175,14005,1409,1822,8439,0,0
180,14004,1409,1822,8439,0,0
185,14004,1409,1822,8439,0,0
190,14003,1409,1822,8439,0,0
195,14003,1409,1822,8439,0,0
200,14002,1409,1822,8439,0,0
205,14002,1409,1822,8439,0,0
210,13993,1400,1822,8439,0,0
215,13992,1400,1822,8438,0,0
220,13991,1399,1823,8438,0,0
225,13991,1399,1823,8438,0,0
230,13991,1399,1822,8438,0,0
235,13990,1399,1822,8437,0,0
240,13988,1399,1822,8437,0,0
245,13988,1399,1821,8437,0,0
250,13987,1399,1821,8435,0,0
255,13985,1399,1821,8435,0,0
260,13979,1393,1820,8435,0,0
265,13978,1393,1820,8435,0,0
270,13978,1393,1820,8435,0,0
275,13977,1393,1820,8434,0,0
280,13974,1392,1820,8434,0,0
285,13974,1392,1820,8434,0,0
290,13972,1390,1820,8433,0,0
295,13971,1390,1820,8433,0,0
300,13971,1390,1819,8433,0,0
305,13970,1390,1818,8432,0,0
310,13968,1390,1818,8432,0,0
315,13968,1390,1816,8432,0,0
320,13965,1390,1815,8431,0,0
325,13963,1390,1814,8430,0,0
330,15168,1385,1813,9435,1,0
335,14905,1385,1813,9295,0,0
340,14904,1384,1813,9295,0,0
345,14901,1384,1813,9292,0,0
350,14897,1383,1813,9289,0,0
355,14897,1383,1809,9289,0,0
360,14891,1382,1809,9289,0,0
365,14890,1382,1809,9287,0,0
370,14889,1382,1809,9287,0,0
375,14888,1382,1809,9286,0,0
380,14883,1379,1809,9284,0,0
385,14883,1379,1809,9284,0,0
390,14881,1379,1809,9282,0,0
395,14881,1379,1808,9282,0,0
400,14877,1379,1808,9279,0,0
405,14875,1379,1808,9277,0,0
410,14867,1372,1810,9273,0,0
415,14865,1372,1810,9272,0,0
420,14865,1372,1810,9272,0,0
