day,total,active,derelict,debris,collisions,explosions
0,14041,1421,1825,8447,0,0
5,14041,1421,1825,8447,0,0
10,14040,1420,1825,8447,0,0
15,14039,1420,1825,8446,0,0
20,14038,1420,1825,8445,0,0
25,14038,1420,1825,8445,0,0
30,14038,1420,1825,8444,0,0
35,14037,1420,1825,8444,0,0
40,14036,1420,1825,8444,0,0
45,14035,1420,1825,8443,0,0
50,14031,1418,1825,8441,0,0
55,14031,1418,1825,8441,0,0
60,14030,1418,1825,8441,0,0
65,14028,1418,1825,8439,0,0
70,14028,1418,1825,8439,0,0
75,14028,1418,1825,8439,0,0
80,14028,1418,1825,8439,0,0
85,14027,1418,1825,8439,0,0
90,14242,1418,1824,8625,1,0
95,14198,1418,1824,8603,0,0
100,14198,1418,1823,8603,0,0
105,14197,1418,1823,8603,0,0
110,14197,1418,1822,8603,0,0
115,14195,1418,1822,8603,0,0
120,14195,1417,1823,8603,0,0
125,14193,1417,1823,8603,0,0
130,14189,1415,1823,8602,0,0
135,14189,1415,1823,8602,0,0
140,14185,1411,1823,8602,0,0
145,14185,1411,1823,8602,0,0
150,14182,1410,1823,8602,0,0
155,14181,1410,1823,8602,0,0
160,14181,1410,1823,8602,0,0
165,14181,1410,1822,8602,0,0
170,14179,1409,1822,8602,0,0
175,14179,1409,1822,8602,0,0
180,14178,1409,1822,8602,0,0
185,14178,1409,1822,8602,0,0
190,14177,1409,1822,8602,0,0
195,14176,1409,1822,8601,0,0
200,14175,1409,1822,8601,0,0
205,14175,1409,1822,8601,0,0
210,14166,1400,1822,8601,0,0
215,14166,1400,1822,8601,0,0
220,14163,1399,1822,8600,0,0
225,14163,1399,1822,8600,0,0
230,14163,1399,1821,8600,0,0
235,14162,1399,1821,8600,0,0
240,14161,1399,1821,8599,0,0
245,14158,1399,1820,8597,0,0
250,14158,1399,1820,8597,0,0
255,14157,1399,1820,8597,0,0
260,14151,1393,1819,8597,0,0
265,14394,1393,1819,8800,1,0
270,14348,1393,1819,8779,0,0
275,14347,1393,1819,8779,0,0
280,14344,1392,1819,8778,0,0
285,14343,1392,1819,8777,0,0
290,14340,1390,1819,8776,0,0
295,14339,1390,1819,8775,0,0
300,14339,1390,1818,8775,0,0
305,14338,1390,1817,8775,0,0
310,14337,1390,1817,8775,0,0
315,14335,1390,1815,8773,0,0
320,14333,1390,1814,8773,0,0
325,14332,1390,1813,8773,0,0
330,14326,1385,1812,8773,0,0
335,14325,1385,1812,8773,0,0
340,14324,1384,1812,8773,0,0
345,14323,1384,1812,8772,0,0
350,14322,1383,1812,8772,0,0
355,14322,1383,1808,8772,0,0
360,14315,1382,1808,8772,0,0
365,14315,1382,1808,8770,0,0
370,14313,1382,1808,8770,0,0
375,14312,1382,1808,8769,0,0
380,14310,1379,1809,8769,0,0
385,14310,1379,1809,8769,0,0
390,14309,1379,1809,8768,0,0
395,14308,1379,1808,8767,0,0
400,14307,1379,1808,8766,0,0
405,14306,1379,1808,8766,0,0
410,14300,1372,1809,8766,0,0
415,14300,1372,1809,8766,0,0
420,14300,1372,1809,8766,0,0
