day,total,active,derelict,debris,collisions,explosions
0,14041,1421,1825,8447,0,0
5,14041,1421,1825,8447,0,0
10,14040,1420,1825,8447,0,0
15,14039,1420,1825,8446,0,0
20,14038,1420,1825,8444,0,0
25,14037,1420,1825,8444,0,0
30,14036,1420,1825,8443,0,0
35,14036,1420,1825,8443,0,0
40,14034,1420,1825,8442,0,0
45,14034,1420,1825,8442,0,0
50,14032,1418,1825,8442,0,0
55,14032,1418,1825,8442,0,0
60,14031,1418,1825,8442,0,0
65,14030,1418,1825,8441,0,0
70,14030,1418,1825,8441,0,0
75,14030,1418,1825,8441,0,0
80,14029,1418,1825,8440,0,0
85,14028,1418,1825,8440,0,0
90,14028,1418,1824,8440,0,0
95,14026,1418,1824,8440,0,0
100,14026,1418,1823,8440,0,0
105,14025,1418,1823,8440,0,0
110,14025,1418,1822,8440,0,0
115,14023,1418,1822,8440,0,0
120,14022,1417,1822,8440,0,0
125,14020,1417,1822,8440,0,0
130,14017,1415,1822,8440,0,0
135,14017,1415,1822,8440,0,0
140,14013,1411,1822,8439,0,0
145,14011,1411,1822,8438,0,0
150,14008,1410,1822,8438,0,0
155,14207,1410,1822,8636,1,0
160,14199,1410,1822,8630,0,0
165,14199,1410,1821,8630,0,0
170,14197,1409,1821,8630,0,0
175,14197,1409,1821,8629,0,0
180,14195,1409,1821,8629,0,0
185,14195,1409,1821,8629,0,0
190,14194,1409,1821,8629,0,0
195,14194,1409,1821,8629,0,0
200,14193,1409,1821,8629,0,0
205,14193,1409,1821,8629,0,0
210,14184,1400,1821,8629,0,0
215,14184,1400,1821,8629,0,0
220,14182,1399,1821,8629,0,0
225,14182,1399,1821,8629,0,0
230,14182,1399,1820,8629,0,0
235,14181,1399,1820,8629,0,0
240,14180,1399,1820,8628,0,0
245,14179,1399,1819,8628,0,0
250,14179,1399,1819,8628,0,0
255,14178,1399,1819,8628,0,0
260,14172,1393,1818,8628,0,0
265,14170,1393,1818,8627,0,0
270,14170,1393,1818,8627,0,0
275,14168,1393,1818,8626,0,0
280,14166,1392,1818,8626,0,0
285,14166,1392,1818,8626,0,0
290,14164,1390,1818,8626,0,0
295,14164,1390,1818,8626,0,0
300,14162,1390,1817,8624,0,0
305,14161,1390,1816,8624,0,0
310,14160,1390,1816,8624,0,0
315,14160,1390,1814,8624,0,0
320,14158,1390,1813,8624,0,0
325,14157,1390,1812,8624,0,0
330,14151,1385,1811,8624,0,0
335,14150,1385,1811,8624,0,0
340,14149,1384,1811,8624,0,0
345,14149,1384,1811,8624,0,0
350,14148,1383,1811,8624,0,0
355,14148,1383,1807,8624,0,0
360,14142,1382,1807,8624,0,0
365,14142,1382,1807,8624,0,0
370,14142,1382,1807,8624,0,0
375,14142,1382,1807,8624,0,0
380,14139,1379,1807,8624,0,0
385,14139,1379,1807,8624,0,0
390,14139,1379,1807,8623,0,0
395,14138,1379,1806,8623,0,0
400,14136,1379,1806,8622,0,0
405,14136,1379,1806,8620,0,0
410,14128,1372,1807,8620,0,0
415,14128,1372,1807,8620,0,0
420,14128,1372,1807,8620,0,0
