day,total,active,derelict,debris,collisions,explosions
0,14041,1421,1825,8447,0,0
5,14041,1421,1825,8447,0,0
10,14040,1420,1825,8447,0,0
15,14040,1420,1825,8447,0,0
20,14040,1420,1825,8447,0,0
25,14038,1420,1825,8445,0,0
30,14037,1420,1825,8444,0,0
35,14037,1420,1825,8444,0,0
40,14036,1420,1825,8444,0,0
45,14036,1420,1825,8444,0,0
50,14034,1418,1825,8444,0,0
55,14033,1418,1825,8443,0,0
60,14032,1418,1825,8443,0,0
65,14031,1418,1825,8442,0,0
70,14031,1418,1825,8442,0,0
75,14031,1418,1825,8442,0,0
80,14031,1418,1825,8442,0,0
85,14030,1418,1825,8442,0,0
90,14030,1418,1824,8442,0,0
95,14028,1418,1824,8442,0,0
100,14028,1418,1823,8442,0,0
105,14026,1418,1823,8441,0,0
110,14026,1418,1822,8441,0,0
115,14024,1418,1822,8441,0,0
120,14023,1417,1822,8441,0,0
125,14021,1417,1822,8441,0,0
130,14018,1415,1822,8441,0,0
135,14017,1415,1822,8440,0,0
140,14014,1411,1823,8440,0,0
145,14014,1411,1823,8440,0,0
150,14011,1410,1823,8440,0,0
155,14010,1410,1823,8440,0,0
160,14010,1410,1823,8440,0,0
165,14010,1410,1822,8440,0,0
170,14007,1409,1822,8439,0,0
175,14007,1409,1822,8439,0,0
180,14006,1409,1822,8439,0,0
185,14006,1409,1822,8439,0,0
190,14004,1409,1822,8438,0,0
195,14004,1409,1822,8438,0,0
200,14003,1409,1822,8437,0,0
205,14003,1409,1822,8437,0,0
210,13995,1400,1823,8437,0,0
215,13994,1400,1823,8437,0,0
220,13992,1399,1823,8437,0,0
225,13992,1399,1823,8437,0,0
230,13992,1399,1822,8437,0,0
235,13991,1399,1822,8437,0,0
240,13990,1399,1822,8437,0,0
245,13990,1399,1821,8437,0,0
250,13989,1399,1821,8436,0,0
255,13987,1399,1821,8436,0,0
260,13981,1393,1820,8436,0,0
265,13980,1393,1820,8436,0,0
270,13980,1393,1820,8436,0,0
275,13979,1393,1820,8436,0,0
280,13976,1392,1820,8435,0,0
285,13975,1392,1820,8435,0,0
290,13973,1390,1820,8435,0,0
295,13973,1390,1820,8435,0,0
300,13973,1390,1819,8435,0,0
305,13972,1390,1818,8434,0,0
310,13970,1390,1818,8434,0,0
315,13968,1390,1816,8432,0,0
320,13966,1390,1815,8432,0,0
325,13965,1390,1814,8432,0,0
330,13961,1385,1815,8432,0,0
335,13960,1385,1815,8432,0,0
340,13960,1384,1816,8432,0,0
345,13960,1384,1816,8432,0,0
350,13959,1383,1816,8432,0,0
355,13959,1383,1812,8431,0,0
360,13952,1382,1812,8431,0,0
365,13952,1382,1812,8431,0,0
370,13952,1382,1812,8431,0,0
375,13951,1382,1812,8430,0,0
380,13948,1379,1812,8430,0,0
385,13948,1379,1812,8430,0,0
390,13947,1379,1812,8429,0,0
395,13947,1379,1811,8429,0,0
400,13945,1379,1811,8428,0,0
405,13945,1379,1811,8428,0,0
410,13936,1372,1811,8426,0,0
415,13934,1372,1811,8424,0,0
420,13934,1372,1811,8424,0,0
