day,total,active,derelict,debris,collisions,explosions
0,14041,1421,1825,8447,0,0
5,14041,1421,1825,8447,0,0
10,14040,1420,1825,8447,0,0
15,14039,1420,1825,8446,0,0
20,14039,1420,1825,8446,0,0
25,14039,1420,1825,8446,0,0
30,14039,1420,1825,8446,0,0
35,14039,1420,1825,8445,0,0
40,14037,1420,1825,8445,0,0
45,14035,1420,1825,8443,0,0
50,14034,1418,1826,8443,0,0
55,14034,1418,1826,8443,0,0
60,14033,1418,1826,8443,0,0
65,14032,1418,1826,8442,0,0
70,14032,1418,1826,8442,0,0
75,14032,1418,1826,8442,0,0
80,14032,1418,1826,8442,0,0
85,14031,1418,1826,8442,0,0
90,14031,1418,1825,8442,0,0
95,14029,1418,1825,8442,0,0
100,14029,1418,1824,8441,0,0
105,14027,1418,1824,8441,0,0
110,14027,1418,1823,8441,0,0
115,14025,1418,1823,8441,0,0
120,14024,1417,1823,8441,0,0
125,14022,1417,1823,8441,0,0
130,14019,1415,1823,8441,0,0
135,14019,1415,1823,8441,0,0
140,14014,1411,1823,8440,0,0
145,14014,1411,1823,8440,0,0
150,14011,1410,1823,8440,0,0
155,14010,1410,1822,8440,0,0
160,14009,1410,1822,8440,0,0
165,14009,1410,1821,8440,0,0
170,14007,1409,1821,8440,0,0
175,14007,1409,1821,8440,0,0
180,14005,1409,1821,8439,0,0
185,14005,1409,1821,8439,0,0
190,14004,1409,1821,8439,0,0
195,14004,1409,1821,8439,0,0
200,14003,1409,1821,8439,0,0
205,14003,1409,1821,8439,0,0
210,13994,1400,1821,8439,0,0
215,13994,1400,1821,8439,0,0
220,13992,1399,1821,8439,0,0
225,13992,1399,1821,8439,0,0
230,13992,1399,1820,8439,0,0
235,13991,1399,1820,8439,0,0
240,13989,1399,1819,8438,0,0
245,13988,1399,1818,8438,0,0
250,13988,1399,1818,8438,0,0
255,13987,1399,1818,8438,0,0
260,13980,1393,1817,8437,0,0
265,13979,1393,1817,8437,0,0
270,13979,1393,1817,8437,0,0
275,13978,1393,1817,8437,0,0
280,13976,1392,1817,8437,0,0
285,13976,1392,1817,8437,0,0
290,13974,1390,1817,8437,0,0
295,13974,1390,1817,8437,0,0
300,13974,1390,1816,8437,0,0
305,13973,1390,1815,8437,0,0
310,13972,1390,1815,8437,0,0
315,13972,1390,1813,8437,0,0
320,13970,1390,1812,8437,0,0
325,13969,1390,1811,8437,0,0
330,13963,1385,1810,8437,0,0
335,13962,1385,1810,8437,0,0
340,13960,1384,1810,8436,0,0
345,13960,1384,1810,8436,0,0
350,13959,1383,1810,8436,0,0
355,13956,1383,1806,8433,0,0
360,13949,1382,1806,8432,0,0
365,13949,1382,1806,8432,0,0
370,13949,1382,1806,8431,0,0
375,13947,1382,1806,8428,0,0
380,13942,1379,1806,8428,0,0
385,13942,1379,1806,8428,0,0
390,13941,1379,1806,8427,0,0
395,13940,1379,1805,8426,0,0
400,13939,1379,1805,8426,0,0
405,13939,1379,1805,8426,0,0
410,13932,1372,1805,8426,0,0
415,13932,1372,1805,8426,0,0
420,13932,1372,1805,8426,0,0
