day,total,active,derelict,debris,collisions,explosions
0,14041,1421,1825,8447,0,0
5,14041,1421,1825,8447,0,0
10,14039,1420,1825,8446,0,0
15,14039,1420,1825,8446,0,0
20,14039,1420,1825,8446,0,0
25,14038,1420,1825,8445,0,0
30,14038,1420,1825,8445,0,0
35,14038,1420,1825,8445,0,0
40,14036,1420,1825,8444,0,0
45,14035,1420,1825,8443,0,0
50,14033,1418,1825,8443,0,0
55,14033,1418,1825,8443,0,0
60,14032,1418,1825,8443,0,0
65,14031,1418,1825,8442,0,0
70,14030,1418,1825,8441,0,0
75,14030,1418,1825,8441,0,0
80,14029,1418,1825,8440,0,0
85,14027,1418,1825,8439,0,0
90,14026,1418,1824,8438,0,0
95,14024,1418,1824,8438,0,0
100,14024,1418,1823,8438,0,0
105,14023,1418,1823,8438,0,0
110,14023,1418,1822,8438,0,0
115,14021,1418,1822,8438,0,0
120,14020,1417,1822,8438,0,0
125,14017,1417,1822,8437,0,0
130,14014,1415,1822,8437,0,0
135,14014,1415,1822,8437,0,0
140,14010,1411,1822,8437,0,0
145,14010,1411,1822,8437,0,0
150,14007,1410,1822,8437,0,0
155,14006,1410,1822,8437,0,0
160,14006,1410,1822,8437,0,0
165,14268,1410,1820,8690,1,0
170,14243,1409,1820,8674,0,0
175,14243,1409,1820,8674,0,0
180,14242,1409,1820,8674,0,0
185,14242,1409,1820,8674,0,0
190,14241,1409,1820,8674,0,0
195,14241,1409,1820,8674,0,0
200,14240,1409,1820,8674,0,0
205,14239,1409,1820,8673,0,0
210,14230,1400,1820,8673,0,0
215,14230,1400,1820,8673,0,0
220,14228,1399,1820,8672,0,0
225,14226,1399,1820,8671,0,0
230,14226,1399,1819,8671,0,0
235,14224,1399,1819,8670,0,0
240,14222,1399,1819,8669,0,0
245,14222,1399,1818,8669,0,0
250,14221,1399,1818,8668,0,0
255,14220,1399,1818,8668,0,0
260,14213,1393,1817,8667,0,0
265,14210,1393,1817,8665,0,0
270,14210,1393,1817,8665,0,0
275,14209,1393,1817,8665,0,0
280,14206,1392,1817,8664,0,0
285,14204,1392,1817,8662,0,0
290,14200,1390,1817,8660,0,0
295,14199,1390,1817,8659,0,0
300,14199,1390,1816,8659,0,0
305,14196,1390,1815,8657,0,0
310,14195,1390,1815,8657,0,0
315,14194,1390,1813,8656,0,0
320,14192,1390,1812,8656,0,0
325,14190,1390,1810,8655,0,0
330,14184,1385,1810,8654,0,0
335,14182,1385,1810,8654,0,0
340,14181,1384,1810,8654,0,0
345,14180,1384,1810,8653,0,0
350,14178,1383,1810,8652,0,0
355,14178,1383,1806,8652,0,0
360,14171,1382,1806,8651,0,0
365,14170,1382,1806,8650,0,0
370,14169,1382,1806,8649,0,0
375,14168,1382,1806,8648,0,0
380,14165,1379,1806,8648,0,0
385,14164,1379,1806,8647,0,0
390,14164,1379,1806,8647,0,0
395,14164,1379,1805,8647,0,0
400,14161,1379,1805,8645,0,0
405,14160,1379,1805,8644,0,0
410,14154,1372,1806,8644,0,0
415,14154,1372,1806,8644,0,0
420,14152,1372,1806,8642,0,0
