day,total,active,derelict,debris,collisions,explosions
0,14041,1421,1825,8447,0,0
5,14041,1421,1825,8447,0,0
10,14040,1420,1825,8447,0,0
15,14040,1420,1825,8447,0,0
20,14040,1420,1825,8445,0,0
25,14038,1420,1825,8445,0,0
30,14038,1420,1825,8445,0,0
35,14038,1420,1825,8445,0,0
40,14036,1420,1825,8444,0,0
45,14035,1420,1825,8443,0,0
50,14034,1418,1826,8443,0,0
55,14033,1418,1826,8442,0,0
60,14031,1418,1826,8441,0,0
65,14031,1418,1826,8441,0,0
70,14031,1418,1826,8441,0,0
75,14031,1418,1826,8441,0,0
80,14030,1418,1826,8441,0,0
85,14028,1418,1826,8439,0,0
90,14027,1418,1825,8439,0,0
95,14024,1418,1825,8438,0,0
100,14024,1418,1824,8438,0,0
105,14023,1418,1824,8438,0,0
110,14023,1418,1823,8438,0,0
115,14021,1418,1823,8438,0,0
120,14020,1417,1823,8438,0,0
125,14018,1417,1823,8438,0,0
130,14016,1415,1824,8438,0,0
135,14015,1415,1824,8438,0,0
140,14011,1411,1824,8438,0,0
145,14010,1411,1824,8437,0,0
150,14007,1410,1824,8437,0,0
155,14006,1410,1824,8437,0,0
160,14006,1410,1824,8437,0,0
165,14006,1410,1823,8437,0,0
170,14004,1409,1822,8437,0,0
175,14003,1409,1822,8437,0,0
180,14002,1409,1822,8437,0,0
185,14002,1409,1822,8437,0,0
190,14001,1409,1822,8437,0,0
195,14001,1409,1822,8437,0,0
200,13999,1409,1822,8436,0,0
205,13998,1409,1822,8436,0,0
210,13988,1400,1822,8435,0,0
215,13987,1400,1822,8434,0,0
220,13986,1399,1823,8434,0,0
225,13986,1399,1823,8434,0,0
230,13985,1399,1822,8433,0,0
235,13984,1399,1822,8433,0,0
240,13982,1399,1822,8432,0,0
245,13982,1399,1821,8432,0,0
250,13981,1399,1821,8432,0,0
255,13980,1399,1821,8432,0,0
260,13974,1393,1820,8432,0,0
265,13973,1393,1820,8432,0,0
270,13973,1393,1820,8432,0,0
275,13971,1393,1820,8430,0,0
280,13968,1392,1820,8430,0,0
285,13967,1392,1820,8430,0,0
290,13965,1390,1820,8430,0,0
295,13965,1390,1820,8430,0,0
300,13965,1390,1819,8430,0,0
305,13964,1390,1818,8430,0,0
310,13963,1390,1818,8429,0,0
315,13962,1390,1816,8429,0,0
320,13960,1390,1815,8429,0,0
325,13959,1390,1814,8429,0,0
330,13954,1385,1814,8429,0,0
335,13952,1385,1814,8428,0,0
340,13951,1384,1814,8428,0,0
345,13951,1384,1814,8428,0,0
350,13950,1383,1814,8428,0,0
355,13948,1383,1810,8426,0,0
360,13942,1382,1810,8426,0,0
365,13942,1382,1810,8426,0,0
370,13941,1382,1810,8425,0,0
375,13941,1382,1810,8425,0,0
380,13937,1379,1810,8424,0,0
385,18277,1379,1810,12115,1,0
390,17392,1379,1810,11642,0,0
395,17389,1379,1809,11638,0,0
400,17385,1379,1809,11636,0,0
405,17380,1379,1809,11630,0,0
410,17368,1372,1809,11626,0,0
415,17366,1372,1809,11624,0,0
420,17363,1372,1809,11621,0,0
