day,total,active,derelict,debris,collisions,explosions
0,14041,1421,1825,8447,0,0
5,14040,1421,1825,8446,0,0
10,14039,1420,1825,8446,0,0
15,14038,1420,1825,8445,0,0
20,14038,1420,1825,8445,0,0
25,14038,1420,1825,8444,0,0
30,14037,1420,1825,8444,0,0
35,14036,1420,1825,8443,0,0
40,14034,1420,1825,8442,0,0
45,14033,1420,1825,8441,0,0
50,14031,1418,1825,8441,0,0
55,14031,1418,1825,8441,0,0
60,18721,1418,1825,12422,1,0
65,17791,1418,1825,11900,0,0
70,17790,1418,1825,11898,0,0
75,17788,1418,1825,11897,0,0
80,17785,1418,1825,11894,0,0
85,17779,1418,1825,11890,0,0
90,17776,1418,1824,11887,0,0
95,17767,1418,1824,11880,0,0
100,17765,1418,1823,11878,0,0
105,17763,1418,1823,11877,0,0
110,17759,1418,1822,11873,0,0
115,17756,1418,1822,11872,0,0
120,17753,1417,1822,11870,0,0
125,17749,1417,1822,11868,0,0
130,17744,1415,1822,11866,0,0
135,17744,1415,1822,11866,0,0
140,17740,1411,1822,11866,0,0
145,17740,1411,1822,11866,0,0
150,17736,1410,1822,11865,0,0
155,17735,1410,1822,11865,0,0
160,17734,1410,1822,11864,0,0
165,17733,1410,1821,11863,0,0
170,17728,1409,1821,11860,0,0
175,17728,1409,1821,11860,0,0
180,17727,1409,1821,11860,0,0
185,17727,1409,1821,11860,0,0
190,17724,1409,1821,11858,0,0
195,17724,1409,1821,11858,0,0
200,17721,1409,1821,11856,0,0
205,17720,1409,1821,11855,0,0
210,17710,1400,1822,11853,0,0
215,17710,1400,1822,11853,0,0
220,17705,1399,1822,11850,0,0
225,17703,1399,1822,11848,0,0
230,17702,1399,1821,11847,0,0
235,17697,1399,1821,11844,0,0
240,17694,1399,1820,11842,0,0
245,17690,1399,1819,11839,0,0
250,17688,1399,1819,11837,0,0
255,17686,1399,1819,11836,0,0
260,17678,1393,1819,11833,0,0
265,17675,1393,1819,11831,0,0
270,17671,1393,1819,11827,0,0
275,17669,1393,1819,11826,0,0
280,17666,1392,1819,11825,0,0
285,17663,1392,1819,11822,0,0
290,17657,1390,1819,11818,0,0
295,17654,1390,1819,11815,0,0
300,17652,1390,1818,11813,0,0
305,17649,1390,1817,11811,0,0
310,17644,1390,1817,11807,0,0
315,17642,1390,1815,11806,0,0
320,17638,1390,1814,11804,0,0
325,17634,1390,1813,11801,0,0
330,17625,1385,1812,11798,0,0
335,17622,1385,1812,11796,0,0
340,17619,1384,1812,11794,0,0
345,17617,1384,1812,11792,0,0
350,17615,1383,1812,11791,0,0
355,17611,1383,1808,11787,0,0
360,17603,1382,1808,11785,0,0
365,17600,1382,1808,11781,0,0
370,17597,1382,1808,11779,0,0
375,17597,1382,1808,11779,0,0
380,17591,1379,1808,11776,0,0
385,17590,1379,1808,11775,0,0
390,17588,1379,1808,11773,0,0
395,17587,1379,1807,11772,0,0
400,17582,1379,1807,11768,0,0
405,17578,1379,1807,11764,0,0
410,17569,1372,1808,11761,0,0
415,17565,1372,1808,11757,0,0
420,17562,1372,1808,11754,0,0
425,17557,1372,1807,11749,0,0
430,17547,1365,1807,11747,0,0
435,17543,1365,1805,11745,0,0
440,17539,1365,1804,11743,0,0
445,17537,1365,1803,11742,0,0
450,17534,1365,1802,11740,0,0
455,17531,1365,1802,11739,0,0
460,17524,1365,1801,11733,0,0
465,17523,1365,1801,11733,0,0
470,17522,1365,1801,11732,0,0
475,17520,1365,1801,11730,0,0
480,17512,1360,1801,11727,0,0
485,17508,1360,1800,11723,0,0
490,17502,1356,1799,11722,0,0
495,17498,1356,1799,11719,0,0
500,17491,1353,1798,11716,0,0
505,17489,1353,1797,11714,0,0
510,17488,1353,1797,11713,0,0
515,17486,1353,1797,11712,0,0
520,17485,1353,1797,11711,0,0
525,17485,1353,1797,11711,0,0
530,17483,1352,1797,11710,0,0
535,17482,1352,1797,11709,0,0
540,17477,1352,1797,11704,0,0
545,17476,1352,1795,11703,0,0
550,17471,1349,1795,11702,0,0
555,17468,1349,1795,11700,0,0
560,17466,1349,1795,11698,0,0
565,17464,1349,1794,11696,0,0
570,17453,1344,1793,11691,0,0
575,17448,1344,1793,11687,0,0
580,17443,1344,1793,11685,0,0
585,17441,1344,1793,11683,0,0
590,17441,1344,1793,11683,0,0
595,17440,1344,1792,11682,0,0
600,17437,1343,1791,11681,0,0
605,17434,1343,1791,11679,0,0
610,17431,1340,1791,11679,0,0
615,17430,1340,1791,11678,0,0
620,17424,1337,1791,11676,0,0
625,17422,1337,1790,11674,0,0
630,17419,1336,1791,11673,0,0
635,17418,1336,1790,11672,0,0
640,17408,1329,1790,11671,0,0
645,17407,1329,1790,11670,0,0
650,17407,1329,1790,11670,0,0
655,17406,1329,1789,11669,0,0
660,17404,1329,1789,11668,0,0
665,17400,1329,1786,11664,0,0
670,17392,1327,1786,11661,0,0
675,17390,1327,1784,11659,0,0
680,17382,1327,1784,11653,0,0
685,17380,1327,1784,11651,0,0
690,17346,1296,1785,11647,0,0
695,17341,1296,1785,11642,0,0
700,17334,1292,1785,11640,0,0
705,17330,1292,1785,11637,0,0
