day,total,active,derelict,debris,collisions,explosions
0,14041,1421,1825,8447,0,0
5,14040,1421,1825,8446,0,0
10,14039,1420,1825,8446,0,0
15,14038,1420,1825,8444,0,0
20,14037,1420,1825,8444,0,0
25,14036,1420,1825,8443,0,0
30,14036,1420,1825,8443,0,0
35,14036,1420,1825,8443,0,0
40,14809,1420,1824,9189,1,0
45,14755,1420,1824,9152,0,0
50,14753,1418,1824,9152,0,0
55,14752,1418,1824,9151,0,0
60,14750,1418,1824,9150,0,0
65,14749,1418,1824,9149,0,0
70,14748,1418,1824,9148,0,0
75,14747,1418,1824,9147,0,0
80,14746,1418,1824,9146,0,0
85,14745,1418,1824,9146,0,0
90,14745,1418,1823,9146,0,0
95,14743,1418,1823,9146,0,0
100,14742,1418,1822,9145,0,0
105,14739,1418,1822,9144,0,0
110,14739,1418,1821,9144,0,0
115,14737,1418,1821,9144,0,0
120,14736,1417,1822,9143,0,0
125,14734,1417,1822,9143,0,0
130,14731,1415,1822,9143,0,0
135,14730,1415,1822,9142,0,0
140,14727,1411,1824,9141,0,0
145,14726,1411,1824,9140,0,0
150,14723,1410,1824,9140,0,0
155,14722,1410,1824,9140,0,0
160,14721,1410,1824,9139,0,0
165,14720,1410,1823,9138,0,0
170,14718,1409,1823,9138,0,0
175,14717,1409,1823,9137,0,0
180,14716,1409,1823,9137,0,0
185,14715,1409,1823,9136,0,0
190,14714,1409,1823,9135,0,0
195,14713,1409,1823,9135,0,0
200,14712,1409,1823,9135,0,0
205,14712,1409,1823,9135,0,0
210,14702,1400,1824,9133,0,0
215,14702,1400,1824,9133,0,0
220,14700,1399,1824,9133,0,0
225,14700,1399,1824,9133,0,0
230,14700,1399,1823,9133,0,0
235,14699,1399,1823,9133,0,0
240,14698,1399,1823,9133,0,0
245,14698,1399,1822,9133,0,0
250,14698,1399,1822,9133,0,0
255,14697,1399,1822,9133,0,0
260,14691,1393,1821,9133,0,0
265,14690,1393,1821,9133,0,0
270,14690,1393,1821,9132,0,0
275,14687,1393,1821,9131,0,0
280,14685,1392,1821,9131,0,0
285,14684,1392,1821,9130,0,0
290,14682,1390,1821,9130,0,0
295,14681,1390,1821,9129,0,0
300,14680,1390,1820,9128,0,0
305,14678,1390,1819,9127,0,0
310,14677,1390,1819,9127,0,0
315,14677,1390,1817,9126,0,0
320,14674,1390,1816,9126,0,0
325,14673,1390,1815,9126,0,0
330,14667,1385,1814,9126,0,0
335,14665,1385,1814,9125,0,0
340,14664,1384,1814,9125,0,0
345,14664,1384,1814,9125,0,0
350,14663,1383,1814,9125,0,0
355,14661,1383,1810,9124,0,0
360,14655,1382,1810,9124,0,0
365,14653,1382,1810,9122,0,0
370,14650,1382,1810,9119,0,0
375,14649,1382,1810,9118,0,0
380,14646,1379,1810,9118,0,0
385,14646,1379,1810,9118,0,0
390,14646,1379,1810,9118,0,0
395,14646,1379,1809,9118,0,0
400,14645,1379,1809,9118,0,0
405,14645,1379,1809,9118,0,0
410,14637,1372,1809,9117,0,0
415,14636,1372,1809,9117,0,0
420,14636,1372,1809,9117,0,0
425,14636,1372,1808,9117,0,0
430,14628,1365,1807,9117,0,0
435,14625,1365,1805,9116,0,0
440,14620,1365,1804,9114,0,0
445,14619,1365,1803,9114,0,0
450,14617,1365,1802,9114,0,0
455,14616,1365,1802,9114,0,0
460,14615,1365,1801,9114,0,0
465,14614,1365,1801,9114,0,0
470,14614,1365,1801,9114,0,0
475,14614,1365,1801,9114,0,0
480,14608,1360,1800,9114,0,0
485,14607,1360,1799,9113,0,0
490,14602,1356,1799,9112,0,0
495,14601,1356,1799,9112,0,0
500,14595,1353,1798,9110,0,0
505,14593,1353,1797,9108,0,0
510,14592,1353,1797,9107,0,0
515,14591,1353,1797,9107,0,0
520,14591,1353,1797,9107,0,0
525,14591,1353,1797,9107,0,0
530,14590,1352,1797,9107,0,0
535,14589,1352,1797,9106,0,0
540,14589,1352,1797,9106,0,0
545,14589,1352,1795,9106,0,0
550,14792,1349,1795,9306,1,0
555,14776,1349,1795,9296,0,0
560,14776,1349,1795,9296,0,0
565,14775,1349,1794,9295,0,0
570,14768,1344,1793,9294,0,0
575,14767,1344,1793,9294,0,0
580,14763,1344,1793,9293,0,0
585,14763,1344,1793,9293,0,0
590,14761,1344,1793,9291,0,0
595,14760,1344,1792,9290,0,0
600,14756,1343,1791,9288,0,0
605,14754,1343,1791,9287,0,0
610,14750,1340,1791,9286,0,0
615,14750,1340,1791,9286,0,0
620,14746,1337,1791,9285,0,0
625,14745,1337,1790,9285,0,0
630,14742,1336,1790,9284,0,0
635,14741,1336,1789,9283,0,0
640,14732,1329,1789,9282,0,0
645,14732,1329,1789,9282,0,0
650,14732,1329,1789,9282,0,0
655,14731,1329,1788,9280,0,0
660,14728,1329,1788,9280,0,0
665,14726,1329,1785,9279,0,0
670,14721,1327,1785,9278,0,0
675,14721,1327,1783,9278,0,0
680,14719,1327,1783,9278,0,0
685,14717,1327,1783,9276,0,0
690,14684,1296,1783,9274,0,0
695,14684,1296,1783,9274,0,0
700,14680,1292,1783,9274,0,0
705,14678,1292,1783,9273,0,0
