day,total,active,derelict,debris,collisions,explosions
0,14041,1421,1825,8447,0,0
5,14041,1421,1825,8447,0,0
10,14041,1420,1826,8447,0,0
15,14040,1420,1826,8446,0,0
20,14040,1420,1826,8446,0,0
25,14038,1420,1826,8444,0,0
30,14038,1420,1826,8444,0,0
35,14038,1420,1826,8444,0,0
40,14036,1420,1826,8442,0,0
45,18400,1420,1826,12134,1,0
50,17565,1418,1826,11694,0,0
55,17564,1418,1826,11693,0,0
60,17563,1418,1826,11693,0,0
65,17560,1418,1826,11690,0,0
70,17557,1418,1826,11687,0,0
75,17551,1418,1826,11681,0,0
80,17547,1418,1826,11677,0,0
85,17544,1418,1826,11675,0,0
90,17541,1418,1825,11672,0,0
95,17538,1418,1825,11671,0,0
100,17536,1418,1824,11670,0,0
105,17530,1418,1824,11665,0,0
110,17529,1418,1823,11663,0,0
115,17523,1418,1823,11660,0,0
120,17522,1417,1823,11660,0,0
125,17519,1417,1823,11659,0,0
130,17514,1415,1823,11657,0,0
135,17513,1415,1823,11656,0,0
140,17507,1411,1823,11654,0,0
145,17504,1411,1823,11651,0,0
150,17500,1410,1823,11650,0,0
155,17497,1410,1823,11648,0,0
160,17495,1410,1823,11646,0,0
165,17493,1410,1822,11644,0,0
170,17488,1409,1822,11641,0,0
175,17485,1409,1822,11638,0,0
180,17483,1409,1822,11637,0,0
185,17481,1409,1822,11635,0,0
190,17480,1409,1822,11635,0,0
195,17479,1409,1822,11634,0,0
200,17477,1409,1822,11633,0,0
205,17474,1409,1822,11630,0,0
210,17465,1400,1823,11629,0,0
215,17464,1400,1823,11628,0,0
220,17461,1399,1823,11627,0,0
225,17461,1399,1823,11627,0,0
230,17458,1399,1822,11624,0,0
235,17453,1399,1822,11620,0,0
240,17452,1399,1822,11620,0,0
245,17449,1399,1821,11617,0,0
250,17448,1399,1821,11616,0,0
255,17445,1399,1821,11614,0,0
260,17439,1393,1820,11614,0,0
265,17437,1393,1820,11613,0,0
270,17434,1393,1820,11609,0,0
275,17429,1393,1820,11606,0,0
280,17427,1392,1820,11606,0,0
285,17424,1392,1820,11603,0,0
290,17420,1390,1820,11601,0,0
295,17417,1390,1820,11599,0,0
300,17417,1390,1819,11599,0,0
305,17413,1390,1818,11596,0,0
310,17410,1390,1817,11594,0,0
315,17407,1390,1815,11592,0,0
320,17402,1390,1814,11589,0,0
325,17399,1390,1813,11587,0,0
330,17392,1385,1812,11586,0,0
335,17389,1385,1812,11583,0,0
340,17386,1384,1812,11582,0,0
345,17384,1384,1812,11580,0,0
350,17379,1383,1812,11576,0,0
355,17379,1383,1808,11576,0,0
360,17370,1382,1808,11573,0,0
365,17369,1382,1808,11572,0,0
370,17369,1382,1808,11572,0,0
375,17369,1382,1808,11572,0,0
380,17365,1379,1809,11570,0,0
385,17362,1379,1809,11567,0,0
390,17361,1379,1809,11566,0,0
395,17360,1379,1808,11565,0,0
400,17357,1379,1808,11563,0,0
405,17355,1379,1808,11561,0,0
410,17346,1372,1808,11559,0,0
415,17345,1372,1808,11558,0,0
420,17345,1372,1808,11558,0,0
