day,total,active,derelict,debris,collisions,explosions
0,14041,1421,1825,8447,0,0
5,14041,1421,1825,8447,0,0
10,14040,1420,1825,8447,0,0
15,14039,1420,1825,8446,0,0
20,15232,1420,1825,9438,1,0
25,14969,1420,1825,9296,0,0
30,14967,1420,1825,9294,0,0
35,14963,1420,1825,9289,0,0
40,14959,1420,1825,9287,0,0
45,14957,1420,1825,9285,0,0
50,14955,1418,1825,9285,0,0
55,14952,1418,1825,9282,0,0
60,14949,1418,1825,9280,0,0
65,14949,1418,1825,9280,0,0
70,14949,1418,1825,9280,0,0
75,14948,1418,1825,9279,0,0
80,14945,1418,1825,9276,0,0
85,14943,1418,1825,9275,0,0
90,14942,1418,1824,9274,0,0
95,14938,1418,1824,9272,0,0
100,14936,1418,1823,9270,0,0
105,14934,1418,1823,9269,0,0
110,14933,1418,1822,9268,0,0
115,14931,1418,1822,9268,0,0
120,14929,1417,1822,9267,0,0
125,14927,1417,1822,9267,0,0
130,14924,1415,1822,9267,0,0
135,14923,1415,1822,9266,0,0
140,14919,1411,1822,9265,0,0
145,14918,1411,1822,9265,0,0
150,14914,1410,1822,9264,0,0
155,14913,1410,1822,9264,0,0
160,14913,1410,1822,9264,0,0
165,14912,1410,1821,9264,0,0
170,14910,1409,1821,9264,0,0
175,14909,1409,1821,9263,0,0
180,14908,1409,1821,9263,0,0
185,14908,1409,1821,9263,0,0
190,14906,1409,1821,9262,0,0
195,14905,1409,1821,9261,0,0
200,14904,1409,1821,9261,0,0
205,14904,1409,1821,9261,0,0
210,14894,1400,1821,9260,0,0
215,14893,1400,1821,9259,0,0
220,14891,1399,1821,9259,0,0
225,14891,1399,1821,9259,0,0
230,14891,1399,1820,9259,0,0
235,14889,1399,1820,9258,0,0
240,14888,1399,1820,9258,0,0
245,14886,1399,1819,9257,0,0
250,14884,1399,1819,9255,0,0
255,14883,1399,1819,9255,0,0
260,14876,1393,1818,9254,0,0
265,14875,1393,1818,9254,0,0
270,14874,1393,1818,9253,0,0
275,14873,1393,1818,9253,0,0
280,14870,1392,1818,9252,0,0
285,14870,1392,1818,9252,0,0
290,14868,1390,1819,9251,0,0
295,14865,1390,1819,9248,0,0
300,14864,1390,1818,9247,0,0
305,14863,1390,1817,9247,0,0
310,14861,1390,1817,9246,0,0
315,14860,1390,1815,9245,0,0
320,14858,1390,1814,9245,0,0
325,14855,1390,1813,9243,0,0
330,14851,1385,1814,9243,0,0
335,14849,1385,1814,9242,0,0
340,14848,1384,1814,9242,0,0
345,14848,1384,1814,9241,0,0
350,14846,1383,1814,9240,0,0
355,14846,1383,1810,9240,0,0
360,14838,1382,1810,9239,0,0
365,14836,1382,1810,9237,0,0
370,14836,1382,1810,9237,0,0
375,14834,1382,1810,9235,0,0
380,14830,1379,1810,9234,0,0
385,14829,1379,1810,9233,0,0
390,14828,1379,1810,9232,0,0
395,14827,1379,1809,9231,0,0
400,14826,1379,1809,9231,0,0
405,14824,1379,1809,9229,0,0
410,14817,1372,1810,9228,0,0
415,14817,1372,1810,9228,0,0
420,14814,1372,1810,9225,0,0
