day,total,active,derelict,debris,collisions,explosions
0,14041,1421,1825,8447,0,0
5,14041,1421,1825,8447,0,0
10,14039,1420,1825,8446,0,0
15,14039,1420,1825,8446,0,0
20,14038,1420,1825,8445,0,0
25,14038,1420,1825,8445,0,0
30,14038,1420,1825,8445,0,0
35,14038,1420,1825,8445,0,0
40,14036,1420,1825,8444,0,0
45,14036,1420,1825,8444,0,0
50,14035,1418,1826,8444,0,0
55,14035,1418,1826,8444,0,0
60,14034,1418,1826,8444,0,0
65,14034,1418,1826,8444,0,0
70,14033,1418,1826,8442,0,0
75,14032,1418,1826,8442,0,0
80,14031,1418,1826,8441,0,0
85,14030,1418,1826,8441,0,0
90,14030,1418,1825,8441,0,0
95,14028,1418,1825,8441,0,0
100,14028,1418,1824,8441,0,0
105,14027,1418,1824,8441,0,0
110,14027,1418,1823,8441,0,0
115,14025,1418,1823,8441,0,0
120,14024,1417,1823,8441,0,0
125,14022,1417,1823,8440,0,0
130,14018,1415,1823,8440,0,0
135,14018,1415,1823,8440,0,0
140,14014,1411,1823,8440,0,0
145,14014,1411,1823,8440,0,0
150,14011,1410,1823,8440,0,0
155,14010,1410,1823,8440,0,0
160,14010,1410,1823,8440,0,0
165,14010,1410,1822,8440,0,0
170,14008,1409,1822,8440,0,0
175,14008,1409,1822,8440,0,0
180,14006,1409,1822,8439,0,0
185,14006,1409,1822,8439,0,0
190,14005,1409,1822,8439,0,0
195,14005,1409,1822,8439,0,0
200,14004,1409,1822,8439,0,0
205,14004,1409,1822,8439,0,0
210,13995,1400,1822,8439,0,0
215,13995,1400,1822,8439,0,0
220,13993,1399,1822,8438,0,0
225,13992,1399,1822,8438,0,0
230,13991,1399,1821,8437,0,0
235,13989,1399,1821,8436,0,0
240,13987,1399,1820,8436,0,0
245,13987,1399,1819,8436,0,0
250,13987,1399,1819,8436,0,0
255,13986,1399,1819,8436,0,0
260,13980,1393,1818,8435,0,0
265,13978,1393,1818,8435,0,0
270,13978,1393,1817,8435,0,0
275,13975,1393,1817,8433,0,0
280,13972,1392,1817,8433,0,0
285,13972,1392,1817,8433,0,0
290,13970,1390,1817,8433,0,0
295,13969,1390,1817,8432,0,0
300,13969,1390,1816,8432,0,0
305,13968,1390,1815,8432,0,0
310,13967,1390,1815,8432,0,0
315,13967,1390,1813,8432,0,0
320,13964,1390,1812,8431,0,0
325,13962,1390,1811,8431,0,0
330,13956,1385,1810,8431,0,0
335,13955,1385,1810,8431,0,0
340,13955,1384,1811,8431,0,0
345,13955,1384,1811,8431,0,0
350,13955,1383,1812,8431,0,0
355,13955,1383,1808,8431,0,0
360,13949,1382,1808,8431,0,0
365,13949,1382,1808,8431,0,0
370,13949,1382,1808,8431,0,0
375,13948,1382,1808,8430,0,0
380,13946,1379,1809,8430,0,0
385,13946,1379,1809,8430,0,0
390,13946,1379,1809,8430,0,0
395,13946,1379,1808,8430,0,0
400,13945,1379,1808,8430,0,0
405,13945,1379,1808,8430,0,0
410,13938,1372,1808,8430,0,0
415,13938,1372,1808,8429,0,0
420,13937,1372,1808,8429,0,0
