day,total,active,derelict,debris,collisions,explosions
0,14041,1421,1825,8447,0,0
5,14041,1421,1825,8447,0,0
10,14040,1420,1825,8447,0,0
15,14039,1420,1825,8446,0,0
20,14038,1420,1825,8445,0,0
25,14038,1420,1825,8445,0,0
30,14038,1420,1825,8445,0,0
35,14038,1420,1825,8445,0,0
40,14037,1420,1825,8445,0,0
45,14037,1420,1825,8445,0,0
50,14035,1418,1826,8444,0,0
55,14033,1418,1826,8442,0,0
60,14032,1418,1826,8442,0,0
65,14032,1418,1826,8442,0,0
70,14032,1418,1826,8442,0,0
75,14032,1418,1826,8442,0,0
80,14032,1418,1826,8442,0,0
85,14030,1418,1826,8441,0,0
90,14030,1418,1825,8441,0,0
95,14028,1418,1825,8441,0,0
100,14028,1418,1824,8441,0,0
105,14027,1418,1824,8441,0,0
110,14027,1418,1823,8441,0,0
115,14025,1418,1823,8441,0,0
120,14024,1417,1823,8441,0,0
125,14286,1417,1823,8697,1,0
130,14265,1415,1823,8685,0,0
135,14265,1415,1823,8685,0,0
140,14261,1411,1823,8685,0,0
145,14261,1411,1823,8685,0,0
150,14256,1410,1823,8684,0,0
155,14254,1410,1823,8683,0,0
160,14254,1410,1823,8683,0,0
165,14254,1410,1822,8683,0,0
170,14252,1409,1822,8683,0,0
175,14251,1409,1822,8683,0,0
180,14250,1409,1822,8683,0,0
185,14249,1409,1822,8682,0,0
190,14247,1409,1822,8681,0,0
195,14247,1409,1822,8681,0,0
200,14246,1409,1822,8681,0,0
205,14246,1409,1822,8681,0,0
210,14237,1400,1822,8681,0,0
215,14237,1400,1822,8681,0,0
220,14235,1399,1822,8681,0,0
225,14235,1399,1822,8681,0,0
230,14234,1399,1821,8680,0,0
235,14233,1399,1821,8680,0,0
240,14231,1399,1820,8680,0,0
245,14230,1399,1819,8680,0,0
250,14230,1399,1819,8680,0,0
255,14229,1399,1819,8680,0,0
260,14226,1393,1821,8680,0,0
265,14224,1393,1821,8679,0,0
270,14224,1393,1821,8679,0,0
275,14222,1393,1821,8678,0,0
280,14220,1392,1821,8678,0,0
285,14219,1392,1821,8677,0,0
290,14217,1390,1821,8677,0,0
295,14217,1390,1821,8677,0,0
300,14217,1390,1820,8677,0,0
305,14215,1390,1819,8676,0,0
310,14214,1390,1819,8676,0,0
315,14214,1390,1817,8676,0,0
320,14211,1390,1816,8676,0,0
325,14210,1390,1815,8675,0,0
330,14202,1385,1814,8673,0,0
335,14199,1385,1814,8672,0,0
340,14198,1384,1814,8672,0,0
345,14198,1384,1814,8672,0,0
350,14197,1383,1814,8672,0,0
355,14197,1383,1810,8672,0,0
360,14191,1382,1810,8672,0,0
365,14190,1382,1810,8671,0,0
370,14190,1382,1810,8671,0,0
375,14190,1382,1810,8671,0,0
380,14187,1379,1810,8671,0,0
385,14187,1379,1810,8671,0,0
390,14187,1379,1810,8671,0,0
395,14187,1379,1809,8671,0,0
400,14186,1379,1809,8671,0,0
405,14186,1379,1808,8671,0,0
410,14178,1372,1808,8671,0,0
415,14177,1372,1808,8670,0,0
420,14177,1372,1808,8670,0,0
